1586667171.380112, 0
1586667171.399097, 1
1586667171.413390, 0
1586667171.430049, 0
1586667171.443671, 1
1586667171.462321, 8
1586667171.476419, 4
1586667171.498320, 11
1586667171.513693, 19
1586667171.527896, 20
1586667171.541858, 19
1586667171.556000, 20
1586667171.570883, 20
1586667171.585717, 19
1586667171.599477, 19
1586667171.614464, 19
1586667171.628804, 19
1586667171.643228, 20
1586667171.657493, 19
1586667171.671837, 19
1586667171.685664, 18
1586667171.700015, 20
1586667171.713805, 18
1586667171.728989, 19
1586667171.741238, 18
1586667171.755459, 20
1586667171.769640, 19
1586667171.783608, 18
1586667171.798050, 18
1586667171.812206, 18
1586667171.826048, 19
1586667171.840790, 19
1586667171.857850, 17
1586667171.873204, 17
1586667171.887289, 18
1586667171.901476, 18
1586667171.914357, 16
1586667171.927224, 16
1586667171.942518, 14
1586667171.956360, 10
1586667171.970690, 16
1586667171.983718, 13
1586667171.997402, 10
1586667172.011210, 13
1586667172.025352, 10
1586667172.039816, 11
1586667172.053542, 12
1586667172.067893, 12
1586667172.082319, 11
1586667172.097308, 13
1586667172.112229, 14
1586667172.125231, 13
1586667172.139786, 12
1586667172.154125, 11
1586667172.167882, 11
1586667172.182311, 11
1586667172.195958, 13
1586667172.211017, 14
1586667172.226019, 13
1586667172.239821, 12
1586667172.252691, 12
1586667172.266752, 13
1586667172.280484, 12
1586667172.294413, 13
1586667172.309105, 15
1586667172.323279, 13
1586667172.338118, 15
1586667172.353452, 13
1586667172.368474, 13
1586667172.382763, 14
1586667172.396921, 14
1586667172.410960, 15
1586667172.425817, 14
1586667172.441123, 13
1586667172.457808, 14
1586667172.473643, 15
1586667172.489036, 15
1586667172.502770, 14
1586667172.517138, 16
1586667172.531957, 16
1586667172.546479, 16
1586667172.561131, 15
1586667172.575480, 15
1586667172.589822, 17
1586667172.603519, 16
1586667172.617806, 18
1586667172.632368, 16
1586667172.647259, 17
1586667172.661981, 16
1586667172.676048, 17
1586667172.690903, 16
1586667172.705601, 17
1586667172.720287, 18
1586667172.735128, 19
1586667172.749990, 19
1586667172.764323, 17
1586667172.778573, 18
1586667172.793652, 18
1586667172.808325, 18
1586667172.823869, 18
1586667172.839074, 18
1586667172.853411, 19
1586667172.868291, 18
1586667172.883168, 18
1586667172.898072, 18
1586667172.912383, 18
1586667172.925496, 20
1586667172.939045, 19
1586667172.953894, 19
1586667172.969323, 18
1586667172.983858, 16
1586667172.998904, 16
1586667173.013150, 16
1586667173.027889, 17
1586667173.042439, 9
1586667173.059627, 10
1586667173.075818, 6
1586667173.088430, 7
1586667173.102981, 6
1586667173.117654, 6
1586667173.131779, 9
1586667173.146399, 7
1586667173.161241, 7
1586667173.175482, 8
1586667173.189247, 8
1586667173.204272, 6
1586667173.219335, 7
1586667173.233478, 9
1586667173.247940, 8
1586667173.262252, 8
1586667173.277124, 9
1586667173.292030, 10
1586667173.306238, 10
1586667173.320155, 9
1586667173.334542, 11
1586667173.349486, 9
1586667173.364435, 11
1586667173.379186, 11
1586667173.393842, 9
1586667173.408812, 11
1586667173.423716, 11
1586667173.438097, 12
1586667173.452953, 11
1586667173.467209, 10
1586667173.481902, 11
1586667173.496227, 12
1586667173.509935, 11
1586667173.523833, 14
1586667173.539064, 13
1586667173.553365, 12
1586667173.568097, 14
1586667173.582733, 13
1586667173.596945, 12
1586667173.611158, 13
1586667173.624024, 15
1586667173.638748, 15
1586667173.653980, 15
1586667173.666872, 13
1586667173.680712, 14
1586667173.694543, 13
1586667173.708720, 14
1586667173.722808, 14
1586667173.737495, 14
1586667173.751321, 16
1586667173.766727, 14
1586667173.781797, 14
1586667173.795710, 14
1586667173.809474, 14
1586667173.823691, 16
1586667173.839968, 16
1586667173.854805, 17
1586667173.869307, 15
1586667173.883675, 15
1586667173.897761, 15
1586667173.912062, 15
1586667173.926492, 16
1586667173.941244, 17
1586667173.955601, 17
1586667173.970062, 16
1586667173.984124, 16
1586667173.997417, 17
1586667174.011596, 16
1586667174.024839, 18
1586667174.038367, 19
1586667174.051941, 18
1586667174.066670, 17
1586667174.080976, 17
1586667174.096079, 17
1586667174.110321, 18
1586667174.125182, 17
1586667174.139908, 19
1586667174.155567, 18
1586667174.170166, 18
1586667174.184796, 17
1586667174.199900, 17
1586667174.214709, 17
1586667174.228305, 17
1586667174.242123, 19
1586667174.256676, 18
1586667174.270180, 11
1586667174.284951, 7
1586667174.298855, 6
1586667174.313657, 6
1586667174.328902, 8
1586667174.343972, 5
1586667174.358842, 7
1586667174.373529, 6
1586667174.388372, 7
1586667174.402863, 7
1586667174.416620, 7
1586667174.430666, 10
1586667174.445885, 9
1586667174.460875, 8
1586667174.475852, 8
1586667174.490731, 8
1586667174.505326, 9
1586667174.519826, 9
1586667174.534664, 9
1586667174.549345, 11
1586667174.563355, 9
1586667174.578383, 9
1586667174.593315, 9
1586667174.607607, 10
1586667174.621977, 10
1586667174.635216, 11
1586667174.649430, 11
1586667174.663896, 11
1586667174.678677, 10
1586667174.693160, 12
1586667174.708000, 11
1586667174.722223, 10
1586667174.737445, 13
1586667174.751782, 12
1586667174.767334, 13
1586667174.781404, 12
1586667174.796038, 12
1586667174.810413, 12
1586667174.825065, 13
1586667174.841768, 12
1586667174.856224, 13
1586667174.869209, 14
1586667174.883215, 13
1586667174.897773, 14
1586667174.912983, 13
1586667174.927267, 13
1586667174.942898, 15
1586667174.957197, 15
1586667174.971858, 14
1586667174.986896, 15
1586667175.001271, 15
1586667175.014406, 14
1586667175.028906, 15
1586667175.043507, 15
1586667175.058492, 17
1586667175.073349, 15
1586667175.088552, 16
1586667175.103214, 15
1586667175.118088, 16
1586667175.133222, 15
1586667175.146742, 17
1586667175.161238, 18
1586667175.174818, 16
1586667175.189365, 16
1586667175.203557, 16
1586667175.217147, 16
1586667175.231845, 16
1586667175.245730, 18
1586667175.259989, 18
1586667175.274974, 18
1586667175.289754, 16
1586667175.304313, 16
1586667175.319675, 18
1586667175.333553, 17
1586667175.347241, 18
1586667175.360009, 19
1586667175.374511, 19
1586667175.388137, 18
1586667175.402232, 18
1586667175.415447, 17
1586667175.431124, 17
1586667175.445137, 19
1586667175.459571, 19
1586667175.474480, 20
1586667175.488274, 19
