1586667373.767914, 0
1586667373.796586, 1
1586667373.811236, 0
1586667373.828324, 7
1586667373.842695, 1
1586667373.856227, 5
1586667373.874900, 3
1586667373.892298, 10
1586667373.908411, 15
1586667373.922768, 18
1586667373.938257, 21
1586667373.952372, 22
1586667373.966392, 24
1586667373.978995, 30
1586667373.993739, 34
1586667374.007967, 39
1586667374.021316, 43
1586667374.035773, 45
1586667374.050803, 49
1586667374.063313, 50
1586667374.078201, 50
1586667374.092556, 50
1586667374.106174, 49
1586667374.120790, 50
1586667374.133762, 50
1586667374.148288, 50
1586667374.162725, 50
1586667374.177155, 49
1586667374.191384, 50
1586667374.205008, 50
1586667374.217727, 50
1586667374.232047, 49
1586667374.246806, 50
1586667374.261364, 49
1586667374.275636, 50
1586667374.288681, 49
1586667374.303683, 48
1586667374.318205, 48
1586667374.331841, 48
1586667374.346799, 48
1586667374.359076, 48
1586667374.371637, 48
1586667374.386479, 48
1586667374.400851, 50
1586667374.414989, 49
1586667374.429888, 47
1586667374.442380, 49
1586667374.455995, 50
1586667374.468920, 50
1586667374.483715, 49
1586667374.498168, 49
1586667374.511016, 47
1586667374.523288, 49
1586667374.537848, 50
1586667374.551320, 49
1586667374.566878, 46
1586667374.581675, 47
1586667374.595768, 50
1586667374.609330, 50
1586667374.623721, 48
1586667374.637097, 50
1586667374.650024, 48
1586667374.662465, 47
1586667374.675937, 45
1586667374.688566, 43
1586667374.701361, 49
1586667374.714099, 46
1586667374.728204, 45
1586667374.741730, 47
1586667374.754256, 45
1586667374.767045, 44
1586667374.779752, 46
1586667374.792981, 47
1586667374.807704, 45
1586667374.822672, 47
1586667374.835246, 45
1586667374.847786, 45
1586667374.860906, 47
1586667374.874068, 47
1586667374.886498, 47
1586667374.900242, 48
1586667374.914443, 47
1586667374.928702, 44
1586667374.942840, 42
1586667374.957337, 40
1586667374.970930, 37
1586667374.983690, 37
1586667374.997186, 34
1586667375.014384, 34
1586667375.028490, 33
1586667375.041608, 33
1586667375.056050, 31
1586667375.070324, 31
1586667375.083155, 23
1586667375.096158, 22
1586667375.109177, 17
1586667375.123740, 14
1586667375.136757, 14
1586667375.150624, 13
1586667375.164578, 14
1586667375.178530, 13
1586667375.192979, 14
1586667375.206301, 15
1586667375.220488, 15
1586667375.234449, 16
1586667375.247703, 15
1586667375.262727, 16
1586667375.275665, 16
1586667375.288109, 13
1586667375.302616, 15
1586667375.317546, 17
1586667375.330323, 17
1586667375.344430, 16
1586667375.357448, 16
1586667375.372203, 15
1586667375.385028, 16
1586667375.397407, 14
1586667375.415708, 17
1586667375.429033, 17
1586667375.443957, 18
1586667375.458635, 16
1586667375.472095, 16
1586667375.488061, 17
1586667375.502964, 17
1586667375.517801, 18
1586667375.531101, 18
1586667375.545656, 18
1586667375.558585, 17
1586667375.573734, 18
1586667375.587201, 19
1586667375.601584, 18
1586667375.615680, 19
1586667375.630222, 18
1586667375.644300, 19
1586667375.658945, 18
1586667375.672229, 18
1586667375.685547, 20
1586667375.699851, 20
1586667375.714457, 21
1586667375.729392, 20
1586667375.744027, 19
1586667375.757383, 19
1586667375.771953, 19
1586667375.786762, 18
1586667375.801255, 19
1586667375.814798, 21
1586667375.827738, 21
1586667375.840248, 20
1586667375.854474, 21
1586667375.866991, 21
1586667375.881174, 20
1586667375.894486, 20
1586667375.908959, 19
1586667375.923990, 21
1586667375.938659, 21
1586667375.952635, 21
1586667375.966662, 20
1586667375.980152, 19
1586667375.995557, 19
1586667376.012293, 21
1586667376.025493, 23
1586667376.042716, 23
1586667376.057053, 22
1586667376.071298, 21
1586667376.084102, 22
1586667376.096972, 22
1586667376.111614, 22
1586667376.125565, 24
1586667376.140248, 24
1586667376.154604, 24
1586667376.169193, 24
1586667376.184106, 22
1586667376.197454, 22
1586667376.210495, 21
1586667376.223432, 22
1586667376.236346, 23
1586667376.249164, 23
1586667376.262329, 24
1586667376.275176, 23
1586667376.288175, 22
1586667376.301040, 23
1586667376.315717, 25
1586667376.330398, 24
1586667376.343819, 24
1586667376.356832, 24
1586667376.369631, 25
1586667376.382947, 24
1586667376.395967, 26
1586667376.409141, 24
1586667376.423339, 24
1586667376.435920, 25
1586667376.449087, 24
1586667376.462878, 25
1586667376.475895, 25
1586667376.489043, 25
1586667376.503929, 24
1586667376.518301, 24
1586667376.531307, 27
1586667376.544717, 27
1586667376.558055, 26
1586667376.571138, 26
1586667376.584974, 26
1586667376.599012, 25
1586667376.614967, 25
1586667376.628305, 27
1586667376.643856, 26
1586667376.656934, 26
1586667376.671358, 27
1586667376.684778, 26
1586667376.697571, 26
1586667376.711705, 26
1586667376.724922, 26
1586667376.741288, 26
1586667376.754458, 28
1586667376.768575, 27
1586667376.783096, 26
1586667376.796467, 25
1586667376.809788, 26
1586667376.823077, 26
1586667376.835755, 29
1586667376.850609, 28
1586667376.865131, 29
1586667376.878697, 29
1586667376.892130, 27
1586667376.906275, 27
1586667376.919631, 28
1586667376.934079, 28
1586667376.948457, 28
1586667376.962662, 28
1586667376.976584, 29
1586667376.991229, 27
1586667377.006009, 27
1586667377.020571, 27
1586667377.033769, 29
1586667377.048329, 27
1586667377.063894, 30
1586667377.078588, 29
1586667377.092813, 28
1586667377.107311, 28
1586667377.122264, 29
1586667377.135047, 30
1586667377.147623, 30
1586667377.162418, 29
1586667377.176196, 29
1586667377.190480, 30
1586667377.204624, 27
1586667377.221792, 28
1586667377.235789, 30
1586667377.250516, 31
1586667377.265516, 30
1586667377.280491, 30
1586667377.294884, 30
1586667377.309693, 29
1586667377.329237, 29
1586667377.343033, 31
1586667377.357953, 31
1586667377.373041, 31
1586667377.386915, 30
1586667377.400096, 31
1586667377.413248, 31
1586667377.426213, 32
1586667377.439975, 31
1586667377.453200, 32
1586667377.466023, 31
1586667377.480141, 31
1586667377.493830, 31
1586667377.507689, 30
1586667377.521295, 31
1586667377.533865, 32
1586667377.548042, 32
1586667377.560930, 33
1586667377.575793, 32
1586667377.590184, 32
1586667377.604724, 31
1586667377.620781, 31
1586667377.633259, 33
1586667377.646130, 33
1586667377.659064, 33
1586667377.673511, 32
1586667377.688085, 32
1586667377.702603, 31
1586667377.719901, 31
1586667377.732310, 33
1586667377.746988, 33
1586667377.761521, 33
1586667377.776209, 32
